SMILES,PKM2_inhibition,ERK2_inhibition,MaxAbsEStateIndex,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,SPS,MolWt,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,AvgIpc,BalabanJ,BertzCT,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,TPSA,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_barbitur,fr_benzene,fr_bicyclic,fr_dihydropyridine,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_imidazole,fr_imide,fr_ketone,fr_ketone_Topliss,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_piperdine,fr_piperzine,fr_priamide,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_tetrazole,fr_thiazole,fr_thiophene,fr_unbrch_alkane,fr_urea
C[C@@H]1CCCN(c2oc(-c3cccc4ccccc34)nc2C#N)C1,0,0,9.489330357142856,9.489330357142856,0.38151313303099044,0.38151313303099044,0.6927306472073355,17.833333333333332,317.3920000000001,0.23465666294610654,-0.41899169192610136,0.41899169192610136,0.23465666294610654,1.2083333333333333,2.0416666666666665,2.875,16.364656471261203,10.003881834877014,2.245307789528007,-2.298877255839987,2.336273834896389,-2.338942011913159,5.9445150571019285,0.42201432872572797,3.0529260125217252,1.8065060427076176,916.7738155527531,8.400345068660727,6.504705591302765,6.504705591302765,4.679448416455421,4.679448416455421,3.500205821776654,3.500205821776654,-2.8,615427.1431602045,14.77093094733966,6.0099173553719,2.5236932747099248,53.06,0,4,0,1,1,2,1,3,4,0,4,2,0,1,1,4,4.6027800000000045,94.77100000000006,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
C[C@@H]1CN(S(=O)(=O)c2ccc(Cl)c(C(F)(F)F)c2)C[C@@H](C)O1,0,0,12.870351211472244,12.870351211472244,0.0938997543461828,-4.714081396447467,0.8164842009359442,24.454545454545453,357.78100000000006,0.4173860458322426,-0.37282288958511234,0.4173860458322426,0.37282288958511234,1.2272727272727273,1.7727272727272727,2.272727272727273,35.49569217655305,10.194434744033412,2.3667722032363177,-2.340482732661648,2.361906383868105,-2.475965604671562,7.8874205700257844,-0.13718589030217765,2.359277761701115,2.418054787960604,652.9844278965029,8.357079456072913,5.218749259533533,7.56388436621581,3.267108457306037,5.42432757027235,2.3581121593075505,4.20009928954659,-0.8300000000000002,43804.710201504604,17.522709788164565,5.992463360666888,3.5589735917083902,46.61,0,4,0,1,1,1,0,1,3,0,9,2,0,1,1,2,3.1567000000000016,75.22180000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,1,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
C[C@@H]1Cc2ccccc2N1C(=O)CN1C(=O)CN(C)C(=O)c2ccccc21,0,0,13.15084939531368,13.15084939531368,0.03845316830435852,-0.2599211598219533,0.8208079247226984,19.037037037037038,363.41700000000003,0.2556827510451942,-0.33231132292518273,0.33231132292518273,0.2556827510451942,1.037037037037037,1.7037037037037037,2.4814814814814814,16.168550212712276,10.1232644523314,2.349354730642981,-2.2746690161453182,2.324467111254583,-2.463650857559987,6.121397903549391,-0.12241038958755487,2.9655845305991795,1.674526315364521,939.7740053068671,9.019233711539046,7.10384621853816,7.10384621853816,5.21475322766682,5.21475322766682,3.92025989001443,3.92025989001443,-3.149999999999999,1726848.0098297799,17.27317655503886,6.537398593834506,2.8681733003495924,60.93000000000001,0,6,0,2,2,2,0,2,3,0,6,2,0,0,0,4,2.083,102.84950000000002,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,0,1,0,0,0,0,0,3,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cc1c(-c2nc(N)nc(Nc3ccc(F)cc3)n2)oc2ccccc12,0,0,13.019383129640511,13.019383129640511,0.06432203745695864,-0.3200925562353023,0.58669262356486,10.96,335.3420000000001,0.23219192213560735,-0.45243876778175335,0.45243876778175335,0.23219192213560735,1.0,1.76,2.52,19.142143814012886,10.137257803217315,2.1620914323639018,-2.063843906010578,2.3123452494626213,-2.0465832708701974,5.861186122086787,0.6221349531191666,2.9385234429868774,1.7574886468322424,1058.9503631478992,7.626263922298707,5.52506134204982,5.52506134204982,3.7998388059180486,3.7998388059180486,2.5996939805056978,2.5996939805056978,-3.479999999999999,770727.6827203701,15.071485087913052,5.862399969288684,2.870106743640401,89.86,3,6,0,0,0,2,2,4,6,2,7,3,0,0,0,4,4.0581200000000015,93.8671,0,0,0,1,0,3,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,3,1,0,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cc1c(Br)c(C(F)(F)F)nn1CC(=O)NC[C@H]1CCCO1,0,0,12.709007242206647,12.709007242206647,0.009129083732258625,-4.552572578994613,0.8849851226631474,19.0,370.16900000000015,0.43581001555668897,-0.37638598034308396,0.43581001555668897,0.37638598034308396,1.5714285714285714,2.2857142857142856,2.8095238095238093,79.91873115773458,10.22438587247802,2.3762111594108624,-2.108575889411323,2.3487854818118876,-2.341537556126229,9.103429746660058,-0.14194349892573005,2.990217269856083,1.969767718672084,524.5527071228857,7.264473479429137,4.842512402929753,5.635510672487106,3.246213238956897,4.195601548478898,2.084268039658763,2.593045608976759,-1.09,50510.75012240896,16.283443518383198,6.348698317539541,3.9690873213681592,56.150000000000006,1,5,0,1,1,0,1,1,4,1,9,4,0,1,1,2,2.26802,71.64970000000002,0,0,0,0,0,2,0,0,0,0,1,1,0,0,2,1,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cc1c(C(=O)[O-])oc2ccc(S(=O)(=O)N(CC(C)C)CC(C)C)cc12,0,0,13.065646258503403,13.065646258503403,0.1343499622071056,-3.681799178004534,0.7503651063793743,12.64,366.4590000000001,0.24260983283206897,-0.5415196017027953,0.5415196017027953,0.24260983283206897,1.16,1.72,2.2,32.23342694922314,10.141714094090567,2.265526598167933,-2.252791414524654,2.2872508042422037,-2.3651530902968476,7.887457199915663,-0.25655772980040586,2.8231658323954063,2.532735600978362,870.2486341806721,9.722978635561178,7.111323528042142,9.04925850798381,3.868387331187926,5.696018223114196,2.789576271173348,4.583298265985599,-1.8599999999999994,232290.08468949402,19.464536036335957,7.173048770621227,4.041265586273945,90.64999999999999,0,6,0,0,0,1,1,2,5,0,7,7,0,0,0,2,2.40742,93.71630000000006,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Cc1c(N/C=C/C(=O)c2cccs2)c(=O)n(-c2ccccc2)n1C,0,0,12.678296905181826,12.678296905181826,0.08845456688440079,-0.15794204564541836,0.5727643875616318,11.083333333333334,339.42,0.29486351634534264,-0.3555444162480449,0.3555444162480449,0.29486351634534264,1.1666666666666667,1.9166666666666667,2.5833333333333335,32.13347398438962,10.289012312439128,2.144675947155009,-2.067491735615127,2.141641372949298,-2.1990978784822617,7.117544614783247,0.10456476259796015,3.1913942166835403,1.8731815443090474,934.806745627607,8.3224705024035,5.255745207530462,6.203439400529334,3.780617828727085,4.6650365531834765,2.4361164404116393,3.0811902087352316,-2.8599999999999994,437182.71095504484,16.01390346535948,6.717974096470452,2.9584301410926095,56.03,1,5,0,0,0,1,2,3,6,1,6,5,0,0,0,3,3.354420000000002,97.15920000000001,0,0,0,0,0,2,0,0,0,0,1,1,0,0,2,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Cc1cc(-c2nnc3sc(-c4ccc(Cl)cc4Cl)nn23)n[nH]1,0,0,6.238339461520076,6.238339461520076,0.5505797535063413,0.5505797535063413,0.5952961879835788,11.409090909090908,351.22200000000004,0.23485029865985085,-0.2821236322619232,0.2821236322619232,0.23485029865985085,1.1818181818181819,2.0454545454545454,2.772727272727273,35.496836269730686,10.211803747537026,2.170578630997028,-1.9915003138553158,2.333615464805885,-1.911008349021276,7.194720697565557,0.9519428465975428,3.1329278969591887,1.8626581066326153,985.6688868577961,7.889270015571336,4.685564720265977,6.485171475447597,3.0874377491965963,4.56731648185075,2.0810120761891473,3.5138130922683755,-1.959999999999999,198185.8858337413,13.685688657407406,5.046750276266132,2.1780848340336743,71.75999999999999,1,6,0,0,0,1,3,4,6,1,9,2,0,0,0,4,3.8581200000000013,86.4337,0,0,0,0,0,6,1,0,0,0,0,0,0,0,5,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cc1cc(C)c(NC(=O)CSc2nnc(-c3ccco3)n2N)c(C)c1,0,0,12.273190822625347,12.273190822625347,0.12259104413370281,-0.12259104413370281,0.5379732229846604,10.84,357.4390000000001,0.23436841353923388,-0.46094910445787296,0.46094910445787296,0.23436841353923388,1.28,2.0,2.64,32.1665556534721,10.052609026649002,2.1576097967814833,-2.1218016694994453,2.2395843847063928,-2.17251810426722,7.993724448079118,-0.11337304732575387,3.1827357034017347,1.6565418533888079,878.9065244694998,8.688570201320694,5.764053636440937,6.706552277300672,3.6799108434135333,4.622982004302508,2.6320792459070703,3.288555376334218,-2.7399999999999998,567774.5876012422,17.09503866127396,7.019036912085542,3.6852297536677323,98.97000000000001,3,7,0,0,0,1,2,3,7,2,8,5,0,0,0,3,2.90796,97.88110000000002,0,0,0,1,0,3,0,0,0,0,1,1,0,0,3,1,1,0,0,0,0,0,0,0,1,0,1,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Cc1cc(C)c2cc(C#N)c(SCC(=O)NCc3ccco3)nc2c1,0,0,11.998721445368272,11.998721445368272,0.13184303350969984,-0.13184303350969984,0.7087475481481228,10.6,351.43100000000004,0.23029589034554307,-0.4674764848606055,0.4674764848606055,0.23029589034554307,1.36,2.2,2.92,32.166545960148575,10.05053000476032,2.116345427101943,-2.084977367247796,2.267178080863304,-2.239218202652324,7.995062276844512,-0.11831290219481276,3.1044448733426724,1.737381089968457,958.949925051143,8.791221564199727,5.746160735242243,6.710209335498855,3.750761828752905,4.741925401447713,2.5862429124128283,3.3790869649665756,-2.7799999999999994,615015.3649681702,17.056367157374492,7.408796596164468,4.008802584667223,78.92,1,5,0,0,0,1,2,3,5,1,6,5,0,0,0,3,3.724820000000003,97.21070000000003,0,0,0,0,0,1,0,0,0,0,1,1,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,2,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
Cc1cc(C)c2cc3c(ccn3[C@@H]3OC[C@H](O)[C@H](O)[C@H]3O)cc2n1,0,0,10.275224643882652,10.275224643882652,0.01793057481639715,-1.2289733606941404,0.628696489142945,27.875,328.36800000000005,0.1623826389639934,-0.387900465049761,0.387900465049761,0.1623826389639934,1.125,1.9166666666666667,2.7083333333333335,16.535788201099873,10.036758755922268,2.382810886795174,-2.3580387650523513,2.311384521762473,-2.500341021594375,5.964188743223009,-0.20927372883119544,2.9367184006325164,1.8653401788496689,920.1590402744497,7.998499802936959,6.504145060090322,6.504145060090322,4.733105448533114,4.733105448533114,3.4700765590946094,3.4700765590946094,-1.99,398794.6119322932,15.532621659053293,5.528003751001871,2.30504908020576,87.74000000000001,3,6,0,1,1,1,2,3,6,3,6,1,0,1,1,4,1.4178399999999995,89.72240000000004,0,3,3,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Cc1cc(C)nc(-n2nc(C)c(Sc3ccc(F)cc3)c2N)n1,0,0,13.01817372303761,13.01817372303761,0.2653935185185181,-0.2653935185185181,0.7966877749484498,10.956521739130435,329.4040000000001,0.2524370371375135,-0.3825313905256152,0.3825313905256152,0.2524370371375135,1.0434782608695652,1.6521739130434783,2.260869565217391,32.16658051853705,10.34960891479933,2.1676521752018094,-2.0534205539445596,2.34917033390053,-2.080610292942738,7.99185316813207,0.6263527215129842,2.7644712173432957,2.0022247534481963,837.4023095801452,7.866367300976414,5.218267494509473,6.3020444509963,3.2329078732390966,4.449449267107197,2.231938896360485,3.1193746189158174,-2.4099999999999997,172270.78837996483,15.484342065117133,6.000303361348931,3.1900124415283684,69.62,2,5,0,0,0,1,2,3,6,1,7,3,0,0,0,3,3.460060000000002,88.30040000000002,0,0,0,1,0,4,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,1,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cc1cc(NC(=O)COC(=O)COc2cccc3c2OC(C)(C)C3)no1,0,0,11.802735037687913,11.802735037687913,0.26334328793962913,-0.6607929946670021,0.7887344539379321,14.26923076923077,360.36600000000016,0.34417182949701175,-0.48333021498038903,0.48333021498038903,0.34417182949701175,1.3076923076923077,2.1153846153846154,2.8461538461538463,16.578625769117455,10.017681850557507,2.3193369873260274,-2.1769324138576116,2.411474094724579,-2.249134266361695,5.91502358663682,-0.14884531844128482,3.1148671446747143,1.4654040668999218,826.8388530850675,8.147981036817194,6.6032657996233874,6.6032657996233874,3.6602081437458827,3.6602081437458827,2.629645669769373,2.629645669769373,-3.03,737379.3842917004,17.7821399664379,7.068512278010322,4.325552913064498,99.89,1,8,0,1,1,1,1,2,7,1,8,6,0,0,0,3,2.2572200000000002,91.17670000000005,0,0,0,0,0,1,0,0,0,0,2,2,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cc1cc(NC(=O)NC(=O)c2cccc(OC(F)(F)C(F)F)c2)n[nH]1,0,0,12.872481602799166,12.872481602799166,0.163388508270363,-4.704080783901952,0.7145954630263189,11.28,360.267,0.46072858338264416,-0.4282848582124931,0.46072858338264416,0.4282848582124931,1.28,2.0,2.6,19.327276873056324,10.174849390481851,2.435439986965617,-2.1661917538333437,2.2733375475697293,-2.347700141715343,6.073803810178034,-0.25273216011561456,2.913079234212108,2.0161327271578933,778.9422812280076,6.765503038739254,4.836837001694326,4.836837001694326,2.7787919697954058,2.7787919697954058,1.7074155267746352,1.7074155267746352,-3.1099999999999994,287876.31608330895,18.23186331155081,7.195564467897763,4.928632874824595,96.11000000000001,3,7,0,0,0,1,1,2,4,3,11,5,0,0,0,2,2.9167200000000006,77.8306,0,0,0,0,0,2,1,0,0,0,2,2,0,0,1,3,0,0,0,0,1,0,4,0,3,0,1,1,0,1,0,0,0,1,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Cc1cc(NC(=O)[C@H]2CCCN(S(=O)(=O)c3c(C)noc3C)C2)n[nH]1,0,0,12.896677567261982,12.896677567261982,0.09396685538821226,-3.7399344660703773,0.8414886702064291,19.08,367.4310000000001,0.2479949861489249,-0.35997545922527713,0.35997545922527713,0.2479949861489249,1.4,2.16,2.76,32.23342798318513,9.987087960807852,2.361106439320997,-2.3042745016421247,2.276960681807171,-2.435011414793281,7.888294225634265,-0.12044125528913399,3.1258334456229697,1.7536493488241156,866.123925087689,9.486715379495656,6.280947954793657,8.155726704408158,4.277858147656815,6.388115678977912,3.0570716394430075,4.872037571293969,-2.1999999999999997,471710.1477786255,17.617507804370447,6.600845441057084,3.44610248221803,121.19,2,9,0,1,1,0,2,2,6,2,10,4,0,1,1,3,1.3623599999999996,89.41420000000004,0,0,0,0,0,3,1,0,0,0,1,1,0,0,3,2,0,0,0,0,1,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
Cc1cc(N[C@@]2(C(F)(F)F)[NH+]=C(c3ccccc3)NC2=O)no1,0,0,13.590291950113379,13.590291950113379,0.04107237339380121,-4.916201932161754,0.7587121362432496,21.043478260869566,325.2700000000001,0.4648411592345832,-0.35955246208888,0.4648411592345832,0.35955246208888,1.3043478260869565,2.0,2.5652173913043477,19.413602259408187,10.129915062887953,2.6924352764156985,-2.2247010453051437,2.295312449309202,-2.9361827726150027,6.1058609984257854,-0.5660052451551358,3.044973729987366,2.0502844027295275,769.8296101945552,6.619409855275323,5.015711192261946,5.015711192261946,3.3228339430527427,3.3228339430527427,2.20785799861598,2.20785799861598,-2.8400000000000003,179068.81511309702,15.070998449087046,5.111277501452811,2.536778095034607,81.13000000000001,3,6,0,1,1,1,1,2,4,3,9,3,0,0,0,3,0.31071999999999994,73.30510000000002,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,3,0,0,0,0,0,0,3,0,1,1,1,1,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cc1cc(S(=O)(=O)N2CCN(c3ccc(F)cc3)CC2)c(C)s1,0,0,12.99460356860644,12.99460356860644,0.2654939308804194,-3.4271227796674224,0.8506960950037974,16.73913043478261,354.4720000000001,0.24379711191339992,-0.36888334002120204,0.36888334002120204,0.24379711191339992,1.0434782608695652,1.6521739130434783,2.1739130434782608,32.23351622824023,10.229686047885266,2.3009485881074476,-2.349263872640992,2.2839417874438124,-2.4825963581599435,7.88939553801278,0.3845752260137954,2.8749076611074966,1.7322228237504456,791.987770432999,9.711057437150037,5.645037599972087,9.011841596537275,4.043665696924526,7.163635446786716,2.8412326812322393,5.7871724413552235,-1.4400000000000002,181740.1627045715,16.418913124313605,6.220672056037987,3.267029912258947,40.620000000000005,0,4,0,1,1,1,1,2,4,0,7,3,0,1,1,3,3.014940000000002,91.16480000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
Cc1ccc(-c2c3c(=O)n(C)c(=O)n(C)c3cn2Cc2cccnc2)cc1,0,0,12.95210726883346,12.95210726883346,0.28369289073654125,-0.33195935164189105,0.563799494077295,11.222222222222221,360.41700000000003,0.33049137270943696,-0.34017598012689315,0.34017598012689315,0.33049137270943696,1.0,1.7407407407407407,2.4074074074074074,16.16089499503546,10.073373245474448,2.189765453579111,-2.101915305224535,2.2857179190012515,-2.3616986853533,5.933422035382874,0.7138569980525103,3.0516871768281395,2.0713365680625397,1246.0667021211466,8.719146571562295,6.798907748573509,6.798907748573509,4.912710194258742,4.912710194258742,3.424038188408844,3.424038188408844,-3.4099999999999993,1905668.7811908072,17.02643512895739,6.391214786991651,2.789856903489033,61.82,0,6,0,0,0,1,3,4,6,0,6,3,0,0,0,4,2.457420000000001,105.932,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Cc1ccc(-c2nc(NC(=O)CSc3nnc(C)s3)ns2)cc1,0,0,11.932131239471607,11.932131239471607,0.15638038548752786,-0.15638038548752786,0.6998419261555738,10.695652173913043,363.49300000000005,0.2413351358089151,-0.29302440262492296,0.29302440262492296,0.2413351358089151,1.2173913043478262,2.0,2.6956521739130435,32.19464617601877,10.15431251429778,2.1090901030316482,-1.984760083994616,2.2416015715942237,-2.144138992851135,8.011755502216852,-0.1133949009562285,3.151210887786066,1.575311259155203,811.9444030700607,9.310316433693801,4.713001448141561,7.868960079935911,2.809996186103139,5.54615700349013,1.7124619909271683,3.9562453423932875,-1.8399999999999999,258185.01045808796,16.033177803430963,7.155656048117623,4.335476633407795,80.66000000000001,1,6,0,0,0,1,2,3,8,1,9,5,0,0,0,3,3.4042400000000015,94.08170000000001,0,0,0,0,0,4,0,0,0,0,1,1,0,0,4,1,0,0,0,0,0,0,0,0,1,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Cc1ccc(-c2nnc3sc([C@H]4COc5ccccc5O4)nn23)cc1,0,0,6.039622223315405,6.039622223315405,0.2430853699504496,-0.2430853699504496,0.5518732737878559,16.28,350.4030000000001,0.2345973052481478,-0.4853558432476861,0.4853558432476861,0.2345973052481478,1.04,1.84,2.68,32.13355346801931,10.140767676274235,2.26516985172238,-2.240714280931697,2.3674631480142296,-2.2111751351264006,7.1629773721184335,0.09043212403028493,3.2282530171149806,1.5074117235098716,1054.5764600388704,8.771045444889896,5.888541886122829,6.8760908492554424,4.100297486717032,5.091137674394821,2.785721865386463,3.6382662640490455,-2.93,1412580.2161929677,14.416151644778031,5.559970126401204,2.4372765472622393,61.540000000000006,0,6,0,1,1,2,2,4,7,0,7,2,0,0,0,5,3.673720000000002,94.13800000000002,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cc1ccc(-c2nnn(CC(=O)N3CCN(c4ccccc4)CC3)n2)o1,0,0,12.515926529562442,12.515926529562442,0.0025119152599304417,-0.0025119152599304417,0.7093324030245157,14.653846153846153,352.39800000000014,0.24587136272314114,-0.4579036793633819,0.4579036793633819,0.24587136272314114,1.0769230769230769,1.8461538461538463,2.5384615384615383,16.342899451559127,10.214529953667988,2.2206452181313208,-2.3556743823882202,2.1721106280988227,-2.493221442399835,5.757855749667922,-0.13212571751141272,3.3132644315206337,1.3381953305263545,879.990593187397,8.612859052419092,6.2571294382116225,6.2571294382116225,4.4439876420581275,4.4439876420581275,3.037404778432106,3.037404778432106,-3.1599999999999997,1755712.07532051,16.316099646311187,6.988899899910519,3.43898070954582,80.29,0,8,0,1,1,1,2,3,7,0,8,4,0,1,1,4,1.59032,95.49100000000004,0,0,0,0,0,4,0,0,0,0,1,1,0,0,6,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
Cc1ccc(-c2noc([C@@H]3CCCN(C(=O)c4ccccc4)C3)n2)o1,0,0,12.650322813443305,12.650322813443305,0.04786865684953767,0.04786865684953767,0.7291450417557838,17.64,337.3790000000001,0.25337224824730514,-0.45791319971993677,0.45791319971993677,0.25337224824730514,1.2,2.04,2.8,16.471771944694254,9.970100242058448,2.290246434700345,-2.3062768432313376,2.283754802817623,-2.387215102387022,5.938011595070551,0.06954079128910656,3.3084326554947405,1.49850462990237,868.9388800140282,8.45249241036483,6.322864102325357,6.322864102325357,4.48106714278594,4.48106714278594,3.1822877027386736,3.1822877027386736,-2.89,1119891.2201543476,15.626862245784023,6.547226984441904,3.196463422780097,72.37,0,6,0,1,1,1,2,3,5,0,6,3,0,1,1,4,3.657820000000002,91.05750000000003,0,0,0,0,0,2,0,0,0,0,1,1,0,0,3,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Cc1ccc(-n2cnc3c(sc4[nH+]ccc(N(C)C)c43)c2=O)cc1,0,0,12.970498393801964,12.970498393801964,0.038741496598639236,-0.038741496598639236,0.5650838008136096,11.291666666666666,337.4280000000001,0.27562885004520177,-0.3766989816410427,0.3766989816410427,0.27562885004520177,1.1666666666666667,1.9166666666666667,2.625,32.13351092843017,10.193705381081262,2.1945859974855972,-2.1121445942759216,2.3326923412687344,-2.17372344914886,7.24579901038159,-0.3409762902532538,2.956362115647936,2.0395465596861415,1109.729591211107,8.466171985686554,5.996529174185368,7.017149900345026,4.104131592431442,5.202324750109345,2.848774979935198,3.920271509256192,-2.73,465023.93534295773,14.836635751585355,5.41874098747427,2.183932273403573,52.27,1,5,0,0,0,1,3,4,5,0,6,2,0,0,0,4,2.788920000000001,98.34270000000004,0,0,0,0,0,3,1,0,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
Cc1ccc(-n2nc3c(c2NC(=O)C(C)(C)C)CSC3)c(C)c1,0,0,12.49536412404468,12.49536412404468,0.016772906693542033,-0.4344730909339043,0.8970867555257919,13.956521739130435,329.4690000000001,0.23041176714325387,-0.30986437896882885,0.30986437896882885,0.23041176714325387,1.2608695652173914,2.0,2.652173913043478,32.16650184070692,9.954881918120005,2.2828606894400947,-2.193932929004403,2.3678810517046864,-2.2873729077186624,7.975929327630702,-0.12270526201668407,3.0039780108163443,2.0908421236732844,771.3043790687461,9.002135998949877,7.172521938882193,8.15812049853568,4.045488926142776,5.015849363372439,2.6537738409942095,3.688605408697481,-1.7499999999999996,161743.18803638444,16.11992715920916,5.7104518430439954,3.0209750566893425,46.92,1,4,0,1,1,1,1,2,4,1,5,2,0,0,0,3,4.220540000000003,96.12170000000003,0,0,0,0,0,2,0,0,0,0,1,1,0,0,2,1,0,0,0,0,0,0,0,0,1,0,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
